StartTime,Status,Distance
09:00,P,32
13:00,P,32
15:00,P,32
11:00,P,32
13:00,P,32
11:00,ABS,32
11:00,ABS,32
13:00,P,32
15:00,ABS,32
09:00,ABS,32
12:00,ABS,32
11:00,ABS,32
13:00,ABS,32
09:00,ABS,32
12:00,ABS,32
15:00,P,32
11:00,P,32
15:00,ABS,32
15:00,P,32
12:00,P,32
12:00,ABS,32
09:00,P,32
15:00,ABS,32
11:00,ABS,32
11:00,ABS,32
11:00,ABS,32
11:00,ABS,32
13:00,ABS,32
11:00,ABS,32
13:00,P,13
13:00,P,13
11:00,P,13
12:00,P,13
09:00,P,13
11:00,P,13
11:00,P,13
13:00,P,13
12:00,P,13
11:00,P,13
15:00,P,13
09:00,P,13
15:00,P,13
12:00,P,13
09:00,P,13
11:00,P,13
13:00,P,13
11:00,P,13
15:00,P,13
11:00,P,13
13:00,P,13
12:00,P,13
12:00,P,13
11:00,P,13
11:00,P,13
15:00,P,13
15:00,P,13
11:00,P,13
11:00,P,13
12:00,P,13
13:00,P,13
12:00,ABS,13
15:00,ABS,13
11:00,P,13
13:00,ABS,13
13:00,ABS,13
11:00,P,13
12:00,P,13
11:00,ABS,13
15:00,ABS,13
11:00,ABS,13
13:00,ABS,13
12:00,P,13
15:00,ABS,13
11:00,ABS,13
11:00,P,13
13:00,ABS,13
11:00,P,13
11:00,P,13
15:00,P,13
11:00,P,13
11:00,ABS,13
12:00,ABS,13
13:00,P,13
14:00,P,13
11:00,P,13
11:00,P,13
11:00,P,13
13:00,P,13
12:00,P,13
15:00,ABS,13
15:00,P,13
12:00,ABS,13
11:00,P,13
11:00,P,13
11:00,P,13
11:00,P,13
16:00,ABS,13
14:00,ABS,13
11:00,P,13
09:00,P,13
14:00,ABS,13
11:00,P,13
10:00,ABS,13
09:00,ABS,13
16:00,P,13
11:00,P,13
16:00,P,13
09:00,P,13
11:00,P,13
14:00,P,13
10:00,P,13
10:00,ABS,9
11:00,ABS,9
16:00,P,9
09:00,P,9
14:00,P,9
11:00,P,9
10:00,PWR,9
14:00,P,9
10:00,P,9
11:00,P,9
09:00,P,9
11:00,P,9
16:00,P,9
16:00,P,9
11:00,P,9
09:00,P,9
10:00,P,9
11:00,P,9
11:00,P,9
09:00,P,9
10:00,ABS,9
11:00,P,9
16:00,P,9
14:00,P,9
11:00,P,9
11:00,P,9
16:00,P,9
09:00,P,9
14:00,P,9
11:00,P,9
10:00,P,9
11:00,P,9
14:00,P,9
16:00,P,9
14:00,P,9
16:00,P,9
14:00,ABS,9
09:00,P,9
11:00,ABS,9
14:00,ABS,9
10:00,ABS,9
11:00,P,9
09:00,P,9
16:00,P,9
11:00,P,9
11:00,P,9
10:00,ABS,9
11:00,P,9
10:00,ABS,9
11:00,P,9
11:00,P,9
13:00,P,9
11:00,P,9
13:00,P,9
11:00,P,9
15:00,ABS,9
13:00,P,9
11:00,ABS,9
15:00,PWR,9
13:00,P,24
15:00,P,24
11:00,P,24
15:00,P,24
15:00,P,24
11:00,P,24
11:00,ABS,24
13:00,P,24
11:00,AA,24
11:00,AA,24
15:00,P,24
13:00,P,24
11:00,P,24
11:00,P,24
13:00,P,24
15:00,P,24
11:00,P,24
13:00,P,24
11:00,P,24
15:00,P,24
13:00,P,24
13:00,P,24
11:00,ABS,24
15:00,P,24
13:00,P,24
13:00,P,24
11:00,P,24
13:00,P,24
11:00,P,24
15:00,P,24
11:00,P,24
13:00,P,24
13:00,P,24
13:00,ABS,24
13:00,ABS,24
11:00,ABS,33
11:00,ABS,33
13:00,P,33
15:00,ABS,33
13:00,ABS,33
13:00,ABS,33
15:00,AA,33
11:00,ABS,33
15:00,ABS,33
11:00,P,33
11:00,P,33
11:00,ABS,33
15:00,P,33
13:00,ABS,33
13:00,P,33
11:00,P,33
11:00,P,33
13:00,P,33
13:00,ABS,33
13:00,P,33
11:00,P,33
13:00,ABS,33
11:00,ABS,33
15:00,P,33
10:00,ABS,33
14:00,P,33
11:00,ABS,33
16:00,ABS,33
13:00,ABS,33
14:00,ABS,33
13:00,P,33
16:00,ABS,33
09:00,P,33
11:00,ABS,33
14:00,P,33
09:00,ABS,33
13:00,ABS,33
16:00,ABS,33
10:00,P,33
16:00,ABS,33
13:00,P,33
10:00,ABS,33
14:00,ABS,33
09:00,ABS,33
09:00,P,33
10:00,P,33
11:00,P,33
16:00,ABS,33
13:00,P,33
11:00,P,33
10:00,ABS,33
14:00,ABS,33
09:00,ABS,33
11:00,ABS,33
16:00,ABS,33
13:00,ABS,33
10:00,ABS,33
09:00,ABS,33
13:00,ABS,33
10:00,ABS,33
11:00,ABS,33
11:00,ABS,33
14:00,ABS,33
16:00,ABS,33
15:00,ABS,33
13:00,ABS,33
09:00,ABS,33
10:00,P,33
16:00,ABS,33
14:00,ABS,33
14:00,ABS,33
09:00,ABS,33
13:00,ABS,33
14:00,P,33
11:00,ABS,33
10:00,P,33
13:00,ABS,33
16:00,ABS,33
09:00,ABS,33
16:00,ABS,33
09:00,ABS,33
13:00,ABS,33
10:00,P,7
14:00,P,7
10:00,ABS,7
16:00,P,7
13:00,ABS,7
09:00,PWR,7
14:00,P,7
11:00,P,7
11:00,P,7
10:00,ABS,7
11:00,P,7
09:00,P,7
16:00,P,7
13:00,P,7
14:00,ABS,7
09:00,ABS,7
16:00,P,7
13:00,P,7
14:00,P,7
13:00,P,7
16:00,P,7
10:00,P,7
09:00,P,7
14:00,ABS,7
13:00,P,7
16:00,ABS,7
10:00,PWR,7
13:00,P,7
16:00,P,7
11:00,P,7
09:00,ABS,7
14:00,P,7
10:00,P,7
11:00,P,7
13:00,ABS,7
16:00,P,7
09:00,P,7
10:00,P,7
13:00,P,7
16:00,P,7
14:00,P,7
16:00,P,7
15:00,ABS,7
10:00,P,7
11:00,P,7
11:00,ABS,7
11:00,P,7
10:00,ABS,7
11:00,P,7
13:00,P,7
09:00,P,7
10:00,P,7
09:00,ABS,7
09:00,ABS,7
14:00,P,3
16:00,ABS,3
13:00,ABS,3
11:00,P,3
09:00,P,3
14:00,ABS,3
14:00,P,3
14:00,P,3
13:00,P,3
16:00,P,3
10:00,ABS,3
14:00,ABS,3
13:00,P,3
09:00,P,3
16:00,P,3
11:00,P,3
10:00,P,3
11:00,P,3
10:00,P,3
14:00,ABS,3
11:00,ABS,3
10:00,PDG,3
11:00,ABS,3
16:00,PDG,3
17:00,CC,3
16:00,P,3
17:00,P,3
11:00,P,3
09:00,AA,3
10:00,AA,3
11:00,AA,3
11:00,ABS,3
11:00,ABS,3
10:00,P,3
17:00,P,3
16:00,P,3
09:00,P,3
16:00,PWR,3
09:00,P,3
17:00,ABS,3
14:00,P,3
11:00,P,3
10:00,P,3
09:00,P,3
10:00,AA,3
11:00,AA,3
10:00,AA,3
16:00,ABS,3
09:00,P,3
17:00,P,3
10:00,AA,3
16:00,ABS,3
17:00,P,3
11:00,P,3
11:00,P,3
10:00,P,3
14:00,ABS,3
11:00,P,3
09:00,P,3
10:00,P,3
11:00,P,3
14:00,P,3
09:00,P,3
16:00,P,3
17:00,ABS,3
17:00,P,3
16:00,ABS,3
17:00,P,3
16:00,P,3
09:00,ABS,3
14:00,P,3
16:00,ABS,3
13:00,ABS,3
17:00,ABS,3
16:00,ABS,3
10:00,P,3
11:00,P,3
14:00,P,3
11:00,ABS,3
10:00,P,3
10:00,P,3
11:00,ABS,3
14:00,ABS,3
10:00,ABS,3
14:00,ABS,3
11:00,P,3
09:00,P,3
10:00,ABS,3
11:00,ABS,3
11:00,ABS,3
09:00,ABS,3
11:00,ABS,3
10:00,ABS,3
14:00,ABS,3
16:00,ABS,3
17:00,ABS,3
11:00,P,3
10:00,P,3
11:00,P,3
11:00,P,3
10:00,ABS,3
10:00,P,3
11:00,ABS,3
11:00,ABS,3
11:00,P,3
11:00,P,3
11:00,ABS,3
11:00,ABS,3
10:00,P,3
10:00,P,3
11:00,ABS,3
11:00,P,3
10:00,ABS,3
11:00,P,3
11:00,ABS,3
10:00,ABS,3
16:00,P,3
15:00,P,3
10:00,ABS,3
13:00,ABS,3
15:00,ABS,3
10:00,ABS,3
16:00,ABS,3
16:00,ABS,3
13:00,ABS,3
15:00,ABS,3
16:00,P,3
13:00,ABS,3
10:00,ABS,3
10:00,P,3
13:00,P,3
15:00,P,3
13:00,P,3
15:00,P,3
10:00,P,3
16:00,P,3
15:00,P,3
16:00,P,3
13:00,P,3
16:00,P,3
16:00,P,3
13:00,P,3
15:00,AA,3
16:00,AA,3
13:00,P,3
15:00,P,3
13:00,P,3
16:00,P,3
15:00,P,3
16:00,P,3
16:00,ABS,3
10:00,P,3
10:00,P,3
10:00,P,3
13:00,P,3
13:00,P,3
15:00,P,3
13:00,P,3
15:00,P,3
10:00,P,3
10:00,P,3
10:00,P,3
10:00,P,3
15:00,P,3
15:00,P,3
15:00,P,3
13:00,P,3
16:00,P,3
12:00,P,3
16:00,P,3
16:00,P,3
16:00,P,3
15:00,P,3
15:00,ABS,3
11:00,ABS,3
12:00,P,3
12:00,P,3
15:00,P,3
13:00,P,3
16:00,P,3
12:00,P,3
15:00,P,3
15:00,P,3
12:00,P,3
16:00,P,3
16:00,P,3
11:00,P,3
13:00,P,3
11:00,P,3
13:00,P,3
15:00,ABS,3
13:00,P,3
11:00,P,3
11:00,P,21
13:00,ABS,21
12:00,P,21
15:00,P,21
15:00,P,21
11:00,P,21
14:00,P,21
13:00,P,21
12:00,P,21
15:00,P,21
15:00,P,21
11:00,PDG,21
13:00,P,21
16:00,P,21
16:00,P,21
16:00,PDG,21
16:00,P,21
12:00,P,21
13:00,P,21
15:00,CC,21
13:00,P,21
15:00,AA,21
12:00,AA,21
15:00,P,21
11:00,P,21
15:00,P,21
16:00,P,21
11:00,P,21
12:00,PWR,21
15:00,P,21
15:00,P,21
12:00,P,21
12:00,P,21
13:00,P,21
15:00,P,21
15:00,P,21
16:00,P,21
11:00,P,21
13:00,P,21
15:00,P,21
11:00,P,21
09:00,CC,21
09:00,P,21
10:00,P,21
14:00,P,21
10:00,P,21
09:00,CC,21
15:00,P,21
14:00,P,21
09:00,P,21
15:00,P,21
10:00,P,21
09:00,ABS,21
14:00,P,21
09:00,P,21
09:00,P,21
09:00,P,21
10:00,ABS,21
09:00,P,21
15:00,P,21
09:00,P,21
10:00,ABS,21
09:00,P,21
09:00,ABS,21
14:00,P,21
09:00,P,21
15:00,P,21
10:00,P,21
09:00,P,21
15:00,P,21
09:00,P,21
10:00,P,21
09:00,P,21
15:00,P,21
09:00,ABS,3
15:00,P,3
09:00,P,3
10:00,ABS,3
09:00,ABS,3
09:00,ABS,3
15:00,ABS,3
09:00,ABS,3
14:00,ABS,3
15:00,PWR,3
10:00,P,3
09:00,ABS,3
09:00,ABS,3
10:00,P,3
09:00,P,3
14:00,P,3
09:00,P,3
15:00,ABS,3
09:00,P,3
10:00,ABS,3
10:00,ABS,3
09:00,ABS,3
09:00,PDG,3
09:00,ABS,3
13:00,ABS,3
11:00,ABS,3
13:00,P,3
13:00,ABS,3
13:00,ABS,3
11:00,ABS,3
13:00,ABS,3
09:00,ABS,3
09:00,ABS,3
09:00,ABS,3
13:00,ABS,3
13:00,ABS,3
09:00,P,3
13:00,ABS,3
13:00,ABS,3
09:00,ABS,3
09:00,ABS,3
13:00,ABS,3
13:00,ABS,3
11:00,ABS,3
13:00,ABS,3
11:00,ABS,3
13:00,ABS,3
11:00,ABS,3
13:00,ABS,3
09:00,ABS,3
13:00,ABS,3
13:00,ABS,3
09:00,ABS,3
13:00,ABS,3
09:00,ABS,3
13:00,ABS,3
11:00,ABS,3
13:00,ABS,3
13:00,ABS,3
13:00,P,19
11:00,P,19
09:00,ABS,19
09:00,P,19
09:00,P,19
11:00,P,19
11:00,ABS,19
13:00,P,19
11:00,P,19
13:00,ABS,19
13:00,P,19
13:00,P,19
13:00,ABS,19
13:00,ABS,19
13:00,P,19
09:00,P,19
09:00,P,19
09:00,P,19
13:00,P,19
09:00,P,19
13:00,P,19
09:00,P,19
13:00,P,19
11:00,P,19
13:00,P,19
13:00,P,19
09:00,P,19
09:00,P,19
09:00,P,19
13:00,P,19
13:00,P,19
11:00,P,19
09:00,P,19
13:00,P,19
13:00,P,19
15:00,P,19
16:00,P,19
13:00,P,19
15:00,P,19
16:00,P,19
13:00,P,19
16:00,P,19
15:00,P,19
16:00,ABS,19
15:00,P,19
13:00,P,19
15:00,P,19
15:00,ABS,19
13:00,P,19
13:00,ABS,19
16:00,P,19
15:00,ABS,19
15:00,P,19
15:00,P,19
16:00,P,19
13:00,ABS,19
16:00,ABS,19
16:00,ABS,19
15:00,ABS,19
16:00,P,19
13:00,ABS,19
15:00,P,19
13:00,ABS,19
16:00,ABS,19
15:00,ABS,19
13:00,P,19
16:00,ABS,19
16:00,P,19
15:00,P,19
13:00,ABS,19
13:00,ABS,19
15:00,ABS,19
13:00,ABS,19
13:00,ABS,19
15:00,P,19
15:00,ABS,19
12:00,P,19
15:00,P,19
11:00,ABS,19
11:00,ABS,19
11:00,ABS,19
11:00,ABS,19
12:00,ABS,19
15:00,ABS,19
12:00,P,56
13:00,ABS,56
11:00,P,56
15:00,P,56
11:00,P,56
15:00,P,56
15:00,ABS,56
12:00,P,56
11:00,ABS,56
13:00,ABS,56
13:00,P,56
11:00,P,56
15:00,P,56
12:00,P,56
15:00,P,56
11:00,P,56
11:00,P,56
11:00,P,56
15:00,ABS,56
13:00,P,56
11:00,ABS,56
11:00,P,56
13:00,P,56
12:00,P,56
15:00,P,56
15:00,P,56
11:00,P,56
14:00,P,56
11:00,P,56
11:00,P,56
11:00,P,56
13:00,P,56
12:00,P,56
11:00,P,56
13:00,ABS,56
11:00,ABS,56
15:00,P,56
13:00,ABS,56
12:00,P,56
13:00,ABS,56
11:00,P,56
11:00,ABS,56
15:00,ABS,56
12:00,P,56
11:00,P,56
13:00,ABS,56
11:00,ABS,56
11:00,P,56
12:00,ABS,56
15:00,ABS,56
15:00,P,56
12:00,ABS,56
11:00,ABS,56
11:00,ABS,56
13:00,ABS,56
15:00,ABS,56
11:00,ABS,56
12:00,ABS,56
11:00,ABS,56
15:00,ABS,56
13:00,P,56
15:00,ABS,56
11:00,ABS,56
13:00,ABS,56
11:00,ABS,56
13:00,P,56
13:00,P,56
11:00,ABS,56
11:00,ABS,56
15:00,ABS,56
11:00,ABS,56
13:00,ABS,56
15:00,ABS,56
11:00,ABS,56
15:00,ABS,56
15:00,P,56
11:00,ABS,56
11:00,ABS,56
13:00,ABS,56
13:00,ABS,56
11:00,P,56
15:00,P,7
13:00,P,7
13:00,P,7
11:00,P,7
11:00,P,7
13:00,P,7
11:00,P,7
15:00,P,7
13:00,P,7
11:00,P,7
15:00,ABS,7
13:00,P,7
11:00,P,7
15:00,P,7
11:00,CC,7
13:00,PDG,7
13:00,P,7
11:00,P,7
11:00,P,7
13:00,P,7
15:00,P,7
13:00,PDG,7
13:00,P,7
11:00,P,7
15:00,P,7
11:00,P,7
15:00,P,7
11:00,P,7
11:00,ABS,7
13:00,P,7
13:00,PWR,7
13:00,P,7
13:00,P,7
11:00,P,7
15:00,P,7
13:00,P,7
13:00,AA,7
11:00,P,7
11:00,P,7
11:00,P,7
15:00,P,7
11:00,ABS,7
13:00,ABS,7
13:00,P,7
09:00,P,7
11:00,P,7
13:00,P,7
15:00,P,7
11:00,P,7
13:00,ABS,7
13:00,P,7
15:00,ABS,7
15:00,ABS,7
09:00,P,7
09:00,P,7
15:00,ABS,7
09:00,ABS,7
09:00,P,7
13:00,P,7
09:00,ABS,7
09:00,ABS,7
11:00,P,7
15:00,P,7
13:00,P,7
13:00,P,7
11:00,P,7
11:00,P,7
13:00,P,7
15:00,P,7
13:00,P,7
09:00,ABS,7
13:00,ABS,7
09:00,P,7
11:00,AA,7
15:00,P,7
13:00,ABS,7
09:00,ABS,7
13:00,ABS,7
09:00,ABS,7
13:00,ABS,7
15:00,P,7
11:00,P,7
13:00,P,7
09:00,P,7
15:00,P,7
13:00,ABS,7
15:00,ABS,30
13:00,P,30
11:00,ABS,30
11:00,ABS,30
11:00,P,30
13:00,P,30
13:00,P,30
13:00,P,30
09:00,P,30
15:00,P,30
13:00,P,30
13:00,ABS,30
11:00,PDG,30
09:00,P,30
13:00,P,30
09:00,P,30
15:00,P,30
13:00,P,30
15:00,P,30
13:00,P,30
11:00,ABS,30
09:00,P,30
09:00,P,30
13:00,P,30
15:00,P,30
13:00,P,30
12:00,P,30
09:00,P,30
09:00,AA,30
11:00,AA,30
15:00,P,30
11:00,P,30
12:00,P,30
09:00,ABS,30
09:00,P,30
11:00,P,30
15:00,P,30
09:00,P,30
13:00,P,30
12:00,P,30
09:00,P,30
15:00,ABS,30
13:00,P,30
11:00,P,30
09:00,AA,30
11:00,AA,30
13:00,AA,30
15:00,P,30
11:00,P,30
12:00,P,30
09:00,P,30
09:00,ABS,30
13:00,ABS,30
12:00,P,30
15:00,P,30
13:00,AA,30
15:00,AA,30
15:00,ABS,30
11:00,AA,30
09:00,AA,30
15:00,AA,30
12:00,P,30
09:00,P,30
12:00,AA,30
09:00,P,30
09:00,P,30
09:00,P,30
09:00,ABS,30
09:00,ABS,30
12:00,P,30
11:00,ABS,30
13:00,ABS,30
12:00,P,30
12:00,ABS,30
09:00,ABS,30
12:00,P,30
09:00,ABS,30
09:00,ABS,30
09:00,P,22
09:00,P,22
11:00,ABS,22
15:00,ABS,22
13:00,P,22
15:00,P,22
11:00,P,22
09:00,ABS,22
11:00,ABS,22
09:00,P,22
13:00,P,22
11:00,ABS,22
15:00,P,22
12:00,P,22
09:00,P,22
14:00,P,22
10:00,P,22
14:00,P,22
13:00,ABS,22
10:00,ABS,22
11:00,P,22
14:00,PWR,22
11:00,P,22
09:00,ABS,22
14:00,P,22
10:00,ABS,22
13:00,ABS,22
11:00,P,22
14:00,P,22
09:00,AA,22
14:00,AA,22
13:00,ABS,22
10:00,ABS,22
14:00,ABS,22
09:00,PWR,22
14:00,P,22
11:00,PWR,22
09:00,ABS,22
10:00,P,22
13:00,P,22
14:00,ABS,22
10:00,ABS,22
09:00,P,22
13:00,P,22
14:00,P,22
11:00,P,22
09:00,P,22
13:00,ABS,22
14:00,P,22
09:00,ABS,22
13:00,P,22
10:00,ABS,22
11:00,P,22
14:00,ABS,22
09:00,ABS,22
13:00,ABS,22
10:00,ABS,22
14:00,ABS,22
14:00,ABS,22
10:00,ABS,22
10:00,ABS,22
14:00,ABS,22
11:00,ABS,22
14:00,ABS,22
13:00,AA,22
09:00,AA,22
09:00,AA,22
13:00,AA,22
10:00,AA,22
14:00,AA,22
14:00,AA,22
10:00,ABS,22
13:00,ABS,22
11:00,ABS,22
15:00,ABS,22
09:00,ABS,22
11:00,ABS,22
13:00,ABS,22
09:00,ABS,22
09:00,ABS,22
13:00,ABS,22
13:00,ABS,22
11:00,P,30
13:00,ABS,30
14:00,P,30
12:00,P,30
14:00,ABS,30
13:00,ABS,30
11:00,P,30
13:00,P,30
11:00,P,30
15:00,P,30
15:00,P,30
14:00,ABS,30
09:00,P,30
15:00,P,30
14:00,P,30
09:00,P,30
09:00,ABS,30
12:00,P,30
09:00,P,30
11:00,ABS,30
13:00,ABS,30
09:00,ABS,30
12:00,ABS,30
09:00,P,30
10:00,ABS,30
12:00,ABS,30
09:00,P,30
12:00,ABS,30
12:00,P,30
10:00,P,30
12:00,P,30
09:00,P,30
09:00,ABS,30
13:00,P,30
11:00,ABS,30
15:00,ABS,30
14:00,ABS,30
15:00,ABS,30
15:00,ABS,30
09:00,ABS,30
12:00,ABS,30
13:00,P,30
11:00,ABS,30
12:00,ABS,30
13:00,ABS,30
11:00,P,30
09:00,ABS,30
09:00,P,30
15:00,AA,30
12:00,ABS,30
14:00,ABS,30
15:00,P,30
09:00,ABS,30
15:00,ABS,30
13:00,ABS,30
11:00,ABS,30
09:00,P,40
12:00,P,40
12:00,ABS,40
13:00,ABS,40
16:00,P,40
13:00,ABS,40
11:00,ABS,40
13:00,ABS,40
11:00,ABS,40
11:00,ABS,40
11:00,ABS,40
15:00,ABS,40
11:00,ABS,40
15:00,ABS,40
11:00,P,40
11:00,P,40
15:00,P,40
15:00,ABS,40
13:00,P,40
15:00,PWR,40
11:00,ABS,40
13:00,ABS,40
15:00,ABS,40
11:00,P,40
15:00,ABS,40
15:00,ABS,40
11:00,ABS,40
15:00,P,40
11:00,ABS,40
15:00,ABS,40
15:00,P,40
15:00,P,40
15:00,P,40
15:00,ABS,40
15:00,ABS,40
15:00,P,40
15:00,P,40
15:00,P,40
11:00,P,40
13:00,ABS,40
13:00,P,40
15:00,ABS,40
15:00,ABS,40
15:00,ABS,40
11:00,ABS,40
15:00,P,40
11:00,ABS,40
11:00,ABS,40
15:00,ABS,40
15:00,P,40
11:00,ABS,40
15:00,ABS,40
11:00,ABS,40
15:00,ABS,40
15:00,ABS,40
15:00,ABS,40
11:00,ABS,29
15:00,ABS,29
13:00,ABS,29
13:00,P,29
15:00,ABS,29
11:00,P,29
13:00,P,29
11:00,P,29
13:00,P,29
15:00,P,29
15:00,P,29
11:00,P,29
15:00,ABS,29
11:00,ABS,29
15:00,P,29
15:00,P,29
15:00,PDG,29
13:00,CC,29
13:00,P,29
15:00,P,29
11:00,P,29
15:00,P,29
15:00,P,29
11:00,P,29
15:00,P,29
11:00,P,29
15:00,P,29
11:00,P,29
13:00,P,29
11:00,ABS,29
15:00,P,29
15:00,P,29
13:00,P,29
11:00,ABS,29
09:00,PWR,29
15:00,ABS,29
13:00,P,29
09:00,P,29
11:00,ABS,29
15:00,ABS,29
12:00,P,29
12:00,ABS,29
15:00,ABS,29
09:00,ABS,29
09:00,P,29
09:00,P,29
15:00,P,29
15:00,ABS,29
15:00,P,29
11:00,ABS,29
09:00,P,29
13:00,P,29
15:00,P,29
15:00,ABS,29
12:00,ABS,29
13:00,ABS,29
15:00,P,29
11:00,P,29
09:00,P,29
15:00,ABS,29
09:00,ABS,29
15:00,P,29
13:00,P,29
11:00,ABS,29
09:00,ABS,29
11:00,P,29
13:00,ABS,29
15:00,ABS,29
15:00,P,29
13:00,P,29
11:00,P,29
15:00,ABS,29
12:00,ABS,29
15:00,P,29
15:00,ABS,29
12:00,P,29
09:00,ABS,29
15:00,ABS,29
12:00,P,29
12:00,P,29
15:00,P,29
15:00,ABS,29
15:00,P,29
11:00,P,29
13:00,ABS,29
13:00,P,29
09:00,P,29
13:00,ABS,29
09:00,P,29
11:00,P,29
09:00,P,29
11:00,P,29
15:00,P,29
12:00,P,29
15:00,P,29
11:00,P,29
12:00,P,29
15:00,P,29
13:00,ABS,29
09:00,P,29
15:00,ABS,29
15:00,ABS,29
12:00,P,29
11:00,ABS,29
13:00,P,29
09:00,P,29
14:00,ABS,29
15:00,P,18
11:00,P,18
14:00,P,18
11:00,P,18
09:00,P,18
15:00,P,18
14:00,P,18
11:00,P,18
11:00,P,18
09:00,P,18
14:00,P,18
14:00,P,18
11:00,P,18
15:00,P,18
11:00,P,18
14:00,P,18
14:00,CC,18
09:00,PDG,18
09:00,PDG,18
09:00,P,18
15:00,P,18
11:00,P,18
11:00,P,18
09:00,P,18
15:00,P,18
09:00,ABS,18
11:00,P,18
09:00,P,18
15:00,P,18
09:00,PDG,18
09:00,P,18
11:00,P,18
09:00,P,18
14:00,P,18
09:00,P,18
11:00,P,18
14:00,P,18
15:00,P,18
09:00,P,18
09:00,P,18
09:00,P,18
15:00,P,18
11:00,ABS,18
15:00,P,18
15:00,P,18
11:00,P,18
09:00,P,18
15:00,P,18
09:00,P,18
14:00,P,18
14:00,P,18
14:00,P,18
14:00,P,18
15:00,P,18
14:00,P,18
15:00,P,18
09:00,P,18
09:00,ABS,18
11:00,ABS,18
15:00,P,18
15:00,ABS,18
11:00,ABS,18
09:00,P,18
11:00,P,18
14:00,P,18
14:00,P,18
14:00,P,18
15:00,P,18
14:00,ABS,18
09:00,P,18
14:00,P,18
14:00,P,18
11:00,P,18
11:00,P,18
11:00,P,18
11:00,P,18
14:00,P,18
15:00,P,18
09:00,P,18
16:00,P,18
11:00,ABS,18
14:00,P,18
16:00,P,18
13:00,P,18
09:00,P,18
14:00,P,18
16:00,P,8
11:00,P,8
11:00,P,8
16:00,P,8
13:00,P,8
11:00,P,8
13:00,ABS,8
14:00,P,8
13:00,P,8
11:00,P,8
15:00,P,8
09:00,P,8
13:00,P,8
15:00,P,8
11:00,P,8
16:00,P,8
13:00,P,8
14:00,P,8
09:00,P,8
09:00,P,8
11:00,P,8
14:00,P,8
11:00,P,8
16:00,P,8
13:00,ABS,8
16:00,P,8
11:00,P,8
11:00,P,8
11:00,P,8
16:00,ABS,8
13:00,P,8
16:00,P,8
13:00,P,8
16:00,P,8
13:00,ABS,8
16:00,P,8
11:00,P,8
14:00,P,8
14:00,ABS,8
13:00,P,8
14:00,P,8
09:00,P,8
15:00,ABS,8
16:00,P,8
13:00,PDG,8
13:00,P,8
09:00,P,8
11:00,P,8
14:00,ABS,8
15:00,ABS,8
15:00,ABS,8
14:00,P,8
14:00,P,8
13:00,P,8
13:00,P,8
12:00,P,8
13:00,P,8
13:00,P,8
12:00,P,8
13:00,ABS,8
13:00,P,8
13:00,P,8
12:00,ABS,8
12:00,P,8
13:00,P,8
12:00,P,8
12:00,P,8
12:00,ABS,8
12:00,ABS,8
12:00,P,3
12:00,P,3
13:00,P,3
13:00,P,3
12:00,P,3
13:00,P,3
13:00,P,3
09:00,P,3
11:00,ABS,3
11:00,P,3
13:00,P,3
09:00,P,3
11:00,P,3
13:00,ABS,3
09:00,ABS,3
13:00,P,3
09:00,P,3
11:00,ABS,3
13:00,P,3
11:00,P,3
13:00,P,3
11:00,P,3
09:00,P,3
09:00,P,3
09:00,P,3
09:00,P,3
09:00,P,3
09:00,P,3
13:00,P,3
09:00,ABS,3
11:00,ABS,3
13:00,ABS,3
11:00,P,3
13:00,P,3
09:00,P,3
13:00,P,3
11:00,P,3
09:00,P,3
11:00,P,3
13:00,P,3
11:00,P,3
13:00,ABS,3
09:00,P,3
11:00,P,3
13:00,ARC,3
09:00,P,3
09:00,ARC,3
13:00,P,3
13:00,P,3
09:00,P,3
11:00,P,3
09:00,P,3
11:00,ABS,3
13:00,P,3
13:00,P,3
13:00,P,3
11:00,P,3
13:00,P,3
13:00,P,3
11:00,P,3
11:00,P,3
09:00,P,3
13:00,ABS,3
13:00,ABS,3
09:00,P,3
11:00,ABS,3
09:00,ABS,3
13:00,PWR,3
09:00,ABS,3
09:00,ABS,3
09:00,ABS,3
11:00,ABS,3
09:00,PWR,3
13:00,P,13
09:00,AA,13
09:00,AA,13
09:00,P,13
13:00,P,13
11:00,P,13
13:00,P,13
15:00,P,13
11:00,P,13
09:00,ABS,13
09:00,P,13
12:00,P,13
09:00,P,13
15:00,ABS,13
15:00,P,13
12:00,AA,13
12:00,AA,13
13:00,P,13
09:00,P,13
12:00,P,13
15:00,P,13
13:00,P,13
13:00,U,13
09:00,U,13
11:00,ABS,13
12:00,P,13
15:00,P,13
09:00,P,13
09:00,P,13
15:00,P,13
11:00,ABS,13
13:00,AA,13
13:00,AA,13
12:00,ABS,13
15:00,PDG,13
11:00,ABS,13
09:00,P,13
11:00,P,13
15:00,ABS,13
09:00,P,13
11:00,P,13
14:00,P,13
11:00,P,13
09:00,P,13
12:00,P,13
13:00,ABS,13
09:00,P,13
11:00,CC,13
13:00,P,13
12:00,P,13
13:00,P,13
15:00,AA,13
13:00,AA,13
11:00,AA,13
09:00,P,13
12:00,ABS,13
15:00,ABS,13
13:00,ABS,13
13:00,ABS,13
11:00,ABS,13
09:00,ABS,13
12:00,P,13
12:00,P,13
15:00,P,13
15:00,P,13
11:00,ABS,13
09:00,ABS,13
11:00,P,13
12:00,P,13
09:00,P,13
15:00,P,13
13:00,ABS,13
13:00,P,13
